Provider_ID,Hospital Name,City,State,Measure Name,Measure Response
60034,SWEDISH MEDICAL CENTER,ENGLEWOOD,CO,General Surgery Registry,Y
60010,POUDRE VALLEY HOSPITAL,FORT COLLINS,CO,Safe surgery checklist use (outpatient),Yes
60043,KEEFE MEMORIAL HOSPITAL,CHEYENNE WELLS,CO,Safe surgery checklist use (outpatient),No
51331,SANTA YNEZ VALLEY COTTAGE HOSPITAL,SOLVANG,CA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
51328,TAHOE FOREST HOSPITAL,TRUCKEE,CA,Safe surgery checklist use (outpatient),Yes
60071,DELTA COUNTY MEMORIAL HOSPITAL,DELTA,CO,Safe surgery checklist use (inpatient),Y
60044,COLORADO PLAINS MEDICAL CENTER,FORT MORGAN,CO,Patient Safety Culture,Y
51314,KERN VALLEY HEALTHCARE DISTRICT,LAKE ISABELLA,CA,General Surgery Registry,N
51332,MARK TWAIN MEDICAL CENTER,SAN ANDREAS,CA,General Surgery Registry,Y
60054,COMMUNITY HOSPITAL,GRAND JUNCTION,CO,General Surgery Registry,Y
60032,ROSE MEDICAL CENTER,DENVER,CO,Patient Safety Culture,Y
51334,OJAI VALLEY COMMUNITY HOSPITAL,OJAI,CA,Safe surgery checklist use (outpatient),Yes
60010,POUDRE VALLEY HOSPITAL,FORT COLLINS,CO,Able to receive lab results electronically,Yes
60027,FOOTHILLS HOSPITAL,BOULDER,CO,General Surgery Registry,N
51320,BANNER LASSEN MEDICAL CENTER,SUSANVILLE,CA,Safe surgery checklist use (outpatient),Yes
60064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,DENVER,CO,Nursing care registry,Y
51320,BANNER LASSEN MEDICAL CENTER,SUSANVILLE,CA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60020,PARKVIEW MEDICAL CENTER INC,PUEBLO,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60024,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,AURORA,CO,Safe surgery checklist use (inpatient),Y
60044,COLORADO PLAINS MEDICAL CENTER,FORT MORGAN,CO,Safe surgery checklist use (inpatient),Y
51306,GLENN MEDICAL CENTER,WILLOWS,CA,Patient Safety Culture,Y
60001,NORTH COLORADO MEDICAL CENTER,GREELEY,CO,Safe surgery checklist use (outpatient),Yes
51334,OJAI VALLEY COMMUNITY HOSPITAL,OJAI,CA,Nursing care registry,N
60030,MCKEE MEDICAL CENTER,LOVELAND,CO,General Surgery Registry,N
60020,PARKVIEW MEDICAL CENTER INC,PUEBLO,CO,Nursing care registry,Y
60011,DENVER HEALTH MEDICAL CENTER,DENVER,CO,Nursing care registry,Y
60044,COLORADO PLAINS MEDICAL CENTER,FORT MORGAN,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
51304,JOHN C FREMONT HEALTHCARE DISTRICT,MARIPOSA,CA,General Surgery Registry,N
60071,DELTA COUNTY MEMORIAL HOSPITAL,DELTA,CO,Nursing care registry,N
60015,CENTURA HEALTH-ST ANTHONY HOSPITAL,LAKEWOOD,CO,Able to receive lab results electronically,Yes
60054,COMMUNITY HOSPITAL,GRAND JUNCTION,CO,Safe surgery checklist use (inpatient),Y
60013,MERCY REGIONAL MEDICAL CENTER,DURANGO,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,DENVER,CO,Safe surgery checklist use (outpatient),Yes
51332,MARK TWAIN MEDICAL CENTER,SAN ANDREAS,CA,Nursing care registry,Y
51335,BEAR VALLEY COMMUNITY HOSPITAL,BIG BEAR LAKE,CA,Nursing care registry,N
60012,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,PUEBLO,CO,Able to receive lab results electronically,Yes
60049,YAMPA VALLEY MEDICAL CENTER,STEAMBOAT SPRINGS,CO,Able to receive lab results electronically,Yes
51311,ORCHARD HOSPITAL,GRIDLEY,CA,General Surgery Registry,N
60024,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,AURORA,CO,General Surgery Registry,Y
60013,MERCY REGIONAL MEDICAL CENTER,DURANGO,CO,Safe surgery checklist use (outpatient),Yes
60071,DELTA COUNTY MEMORIAL HOSPITAL,DELTA,CO,Able to receive lab results electronically,Yes
60012,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,PUEBLO,CO,Safe surgery checklist use (outpatient),Yes
60016,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,CANON CITY,CO,Nursing care registry,Y
51306,GLENN MEDICAL CENTER,WILLOWS,CA,Nursing care registry,N
60064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,DENVER,CO,Able to receive lab results electronically,Yes
60044,COLORADO PLAINS MEDICAL CENTER,FORT MORGAN,CO,Able to receive lab results electronically,Yes
60064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,DENVER,CO,General Surgery Registry,N
60022,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,COLORADO SPRINGS,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60008,SAN LUIS VALLEY HEALTH,ALAMOSA,CO,Safe surgery checklist use (outpatient),Yes
60028,SAINT JOSEPH HOSPITAL,DENVER,CO,Safe surgery checklist use (outpatient),Yes
60034,SWEDISH MEDICAL CENTER,ENGLEWOOD,CO,Safe surgery checklist use (outpatient),Yes
60075,VALLEY VIEW HOSPITAL ASSOCIATION,GLENWOOD SPRINGS,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60028,SAINT JOSEPH HOSPITAL,DENVER,CO,Safe surgery checklist use (inpatient),Y
60020,PARKVIEW MEDICAL CENTER INC,PUEBLO,CO,General Surgery Registry,Y
60014,PRESBYTERIAN ST LUKES MEDICAL CENTER,DENVER,CO,Safe surgery checklist use (outpatient),Yes
60023,ST MARYS  MEDICAL CENTER,GRAND JUNCTION,CO,Nursing care registry,Y
60117,"ANIMAS SURGICAL HOSPITAL, LLC",DURANGO,CO,Patient Safety Culture,Y
60031,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,COLORADO SPRINGS,CO,General Surgery Registry,N
60065,NORTH SUBURBAN MEDICAL CENTER,THORNTON,CO,General Surgery Registry,N
60118,ST ANTHONY SUMMIT MEDICAL CENTER,FRISCO,CO,Nursing care registry,Y
60030,MCKEE MEDICAL CENTER,LOVELAND,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
51320,BANNER LASSEN MEDICAL CENTER,SUSANVILLE,CA,Able to receive lab results electronically,Yes
60027,FOOTHILLS HOSPITAL,BOULDER,CO,Patient Safety Culture,Y
60003,LONGMONT UNITED HOSPITAL,LONGMONT,CO,Able to receive lab results electronically,Yes
60034,SWEDISH MEDICAL CENTER,ENGLEWOOD,CO,Able to receive lab results electronically,Yes
60014,PRESBYTERIAN ST LUKES MEDICAL CENTER,DENVER,CO,Patient Safety Culture,Y
60022,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,COLORADO SPRINGS,CO,Able to receive lab results electronically,Yes
51319,MERCY MEDICAL CENTER MT SHASTA,MOUNT SHASTA,CA,Safe surgery checklist use (inpatient),Y
60012,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,PUEBLO,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60015,CENTURA HEALTH-ST ANTHONY HOSPITAL,LAKEWOOD,CO,Safe surgery checklist use (inpatient),Y
60043,KEEFE MEMORIAL HOSPITAL,CHEYENNE WELLS,CO,Safe surgery checklist use (inpatient),Y
51319,MERCY MEDICAL CENTER MT SHASTA,MOUNT SHASTA,CA,Able to receive lab results electronically,Yes
60054,COMMUNITY HOSPITAL,GRAND JUNCTION,CO,Patient Safety Culture,Y
60014,PRESBYTERIAN ST LUKES MEDICAL CENTER,DENVER,CO,Nursing care registry,Y
51329,SUTTER LAKESIDE HOSPITAL,LAKEPORT,CA,Safe surgery checklist use (inpatient),Y
60022,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,COLORADO SPRINGS,CO,Safe surgery checklist use (outpatient),Yes
60049,YAMPA VALLEY MEDICAL CENTER,STEAMBOAT SPRINGS,CO,General Surgery Registry,N
60032,ROSE MEDICAL CENTER,DENVER,CO,Safe surgery checklist use (inpatient),Y
60030,MCKEE MEDICAL CENTER,LOVELAND,CO,Able to receive lab results electronically,Yes
51304,JOHN C FREMONT HEALTHCARE DISTRICT,MARIPOSA,CA,Nursing care registry,Y
60044,COLORADO PLAINS MEDICAL CENTER,FORT MORGAN,CO,Nursing care registry,N
60022,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,COLORADO SPRINGS,CO,General Surgery Registry,Y
60013,MERCY REGIONAL MEDICAL CENTER,DURANGO,CO,Able to receive lab results electronically,Yes
60024,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,AURORA,CO,Nursing care registry,Y
60004,PLATTE VALLEY MEDICAL CENTER,BRIGHTON,CO,General Surgery Registry,N
60016,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,CANON CITY,CO,Safe surgery checklist use (outpatient),Yes
60001,NORTH COLORADO MEDICAL CENTER,GREELEY,CO,Able to receive lab results electronically,Yes
60032,ROSE MEDICAL CENTER,DENVER,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60004,PLATTE VALLEY MEDICAL CENTER,BRIGHTON,CO,Safe surgery checklist use (outpatient),Yes
60028,SAINT JOSEPH HOSPITAL,DENVER,CO,Nursing care registry,Y
60049,YAMPA VALLEY MEDICAL CENTER,STEAMBOAT SPRINGS,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,DENVER,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
51319,MERCY MEDICAL CENTER MT SHASTA,MOUNT SHASTA,CA,General Surgery Registry,Y
60015,CENTURA HEALTH-ST ANTHONY HOSPITAL,LAKEWOOD,CO,General Surgery Registry,Y
60011,DENVER HEALTH MEDICAL CENTER,DENVER,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
51329,SUTTER LAKESIDE HOSPITAL,LAKEPORT,CA,General Surgery Registry,N
60022,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,COLORADO SPRINGS,CO,Safe surgery checklist use (inpatient),Y
60023,ST MARYS  MEDICAL CENTER,GRAND JUNCTION,CO,Safe surgery checklist use (inpatient),Y
51334,OJAI VALLEY COMMUNITY HOSPITAL,OJAI,CA,Safe surgery checklist use (inpatient),Y
60049,YAMPA VALLEY MEDICAL CENTER,STEAMBOAT SPRINGS,CO,Patient Safety Culture,Y
51329,SUTTER LAKESIDE HOSPITAL,LAKEPORT,CA,Nursing care registry,Y
51329,SUTTER LAKESIDE HOSPITAL,LAKEPORT,CA,Safe surgery checklist use (outpatient),Yes
60027,FOOTHILLS HOSPITAL,BOULDER,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60009,LUTHERAN MEDICAL CENTER,WHEAT RIDGE,CO,Able to receive lab results electronically,Yes
60006,MONTROSE MEMORIAL HOSPITAL,MONTROSE,CO,Safe surgery checklist use (inpatient),Y
60012,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,PUEBLO,CO,Patient Safety Culture,Y
60032,ROSE MEDICAL CENTER,DENVER,CO,Able to receive lab results electronically,Yes
60024,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,AURORA,CO,Able to receive lab results electronically,Yes
60008,SAN LUIS VALLEY HEALTH,ALAMOSA,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
51306,GLENN MEDICAL CENTER,WILLOWS,CA,Safe surgery checklist use (inpatient),Y
60028,SAINT JOSEPH HOSPITAL,DENVER,CO,Multispecialty surgical registry,Y
60006,MONTROSE MEMORIAL HOSPITAL,MONTROSE,CO,Nursing care registry,N
60013,MERCY REGIONAL MEDICAL CENTER,DURANGO,CO,General Surgery Registry,N
51306,GLENN MEDICAL CENTER,WILLOWS,CA,Safe surgery checklist use (outpatient),Yes
60065,NORTH SUBURBAN MEDICAL CENTER,THORNTON,CO,Safe surgery checklist use (inpatient),Y
60003,LONGMONT UNITED HOSPITAL,LONGMONT,CO,Safe surgery checklist use (outpatient),Yes
60028,SAINT JOSEPH HOSPITAL,DENVER,CO,Able to receive lab results electronically,Yes
60009,LUTHERAN MEDICAL CENTER,WHEAT RIDGE,CO,Safe surgery checklist use (inpatient),Y
60011,DENVER HEALTH MEDICAL CENTER,DENVER,CO,General Surgery Registry,N
60030,MCKEE MEDICAL CENTER,LOVELAND,CO,Safe surgery checklist use (inpatient),Y
60014,PRESBYTERIAN ST LUKES MEDICAL CENTER,DENVER,CO,General Surgery Registry,N
60030,MCKEE MEDICAL CENTER,LOVELAND,CO,Patient Safety Culture,N
60065,NORTH SUBURBAN MEDICAL CENTER,THORNTON,CO,Safe surgery checklist use (outpatient),Yes
51332,MARK TWAIN MEDICAL CENTER,SAN ANDREAS,CA,Safe surgery checklist use (outpatient),Yes
60027,FOOTHILLS HOSPITAL,BOULDER,CO,Nursing care registry,Y
51334,OJAI VALLEY COMMUNITY HOSPITAL,OJAI,CA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60023,ST MARYS  MEDICAL CENTER,GRAND JUNCTION,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60001,NORTH COLORADO MEDICAL CENTER,GREELEY,CO,General Surgery Registry,N
60034,SWEDISH MEDICAL CENTER,ENGLEWOOD,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60071,DELTA COUNTY MEMORIAL HOSPITAL,DELTA,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60014,PRESBYTERIAN ST LUKES MEDICAL CENTER,DENVER,CO,Able to receive lab results electronically,Yes
60014,PRESBYTERIAN ST LUKES MEDICAL CENTER,DENVER,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60027,FOOTHILLS HOSPITAL,BOULDER,CO,Safe surgery checklist use (inpatient),Y
51331,SANTA YNEZ VALLEY COTTAGE HOSPITAL,SOLVANG,CA,Patient Safety Culture,Y
60049,YAMPA VALLEY MEDICAL CENTER,STEAMBOAT SPRINGS,CO,Safe surgery checklist use (outpatient),Yes
60004,PLATTE VALLEY MEDICAL CENTER,BRIGHTON,CO,Able to receive lab results electronically,Yes
51320,BANNER LASSEN MEDICAL CENTER,SUSANVILLE,CA,Patient Safety Culture,N
51314,KERN VALLEY HEALTHCARE DISTRICT,LAKE ISABELLA,CA,Safe surgery checklist use (inpatient),Y
51334,OJAI VALLEY COMMUNITY HOSPITAL,OJAI,CA,Able to receive lab results electronically,Yes
60003,LONGMONT UNITED HOSPITAL,LONGMONT,CO,General Surgery Registry,N
60022,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,COLORADO SPRINGS,CO,Patient Safety Culture,Y
51304,JOHN C FREMONT HEALTHCARE DISTRICT,MARIPOSA,CA,Patient Safety Culture,N
60044,COLORADO PLAINS MEDICAL CENTER,FORT MORGAN,CO,General Surgery Registry,N
51334,OJAI VALLEY COMMUNITY HOSPITAL,OJAI,CA,Patient Safety Culture,Y
60003,LONGMONT UNITED HOSPITAL,LONGMONT,CO,Nursing care registry,Y
60034,SWEDISH MEDICAL CENTER,ENGLEWOOD,CO,Patient Safety Culture,Y
60004,PLATTE VALLEY MEDICAL CENTER,BRIGHTON,CO,Nursing care registry,N
51335,BEAR VALLEY COMMUNITY HOSPITAL,BIG BEAR LAKE,CA,Patient Safety Culture,N
60012,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,PUEBLO,CO,Safe surgery checklist use (inpatient),Y
51334,OJAI VALLEY COMMUNITY HOSPITAL,OJAI,CA,General Surgery Registry,N
60065,NORTH SUBURBAN MEDICAL CENTER,THORNTON,CO,Able to receive lab results electronically,Yes
60031,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,COLORADO SPRINGS,CO,Safe surgery checklist use (outpatient),Yes
51311,ORCHARD HOSPITAL,GRIDLEY,CA,Able to receive lab results electronically,Yes
51319,MERCY MEDICAL CENTER MT SHASTA,MOUNT SHASTA,CA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
70018,GREENWICH HOSPITAL ASSOCIATION -,GREENWICH,CT,Safe surgery checklist use (outpatient),Yes
70027,MANCHESTER MEMORIAL HOSPITAL,MANCHESTER,CT,Safe surgery checklist use (inpatient),Y
61315,YUMA DISTRICT HOSPITAL,YUMA,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
70017,MIDSTATE MEDICAL CENTER,MERIDEN,CT,Multispecialty surgical registry,Y
61315,YUMA DISTRICT HOSPITAL,YUMA,CO,Patient Safety Culture,Y
60116,GOOD SAMARITAN MEDICAL CENTER,LAFAYETTE,CO,Able to receive lab results electronically,Yes
60124,ORTHOCOLORADO HOSPITAL AT ST ANTHONY MED CAMPUS,LAKEWOOD,CO,Patient Safety Culture,Y
60008,SAN LUIS VALLEY HEALTH,ALAMOSA,CO,Patient Safety Culture,Y
60024,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,AURORA,CO,Patient Safety Culture,Y
60031,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,COLORADO SPRINGS,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60117,"ANIMAS SURGICAL HOSPITAL, LLC",DURANGO,CO,General Surgery Registry,N
60001,NORTH COLORADO MEDICAL CENTER,GREELEY,CO,Patient Safety Culture,N
51320,BANNER LASSEN MEDICAL CENTER,SUSANVILLE,CA,Nursing care registry,Y
51328,TAHOE FOREST HOSPITAL,TRUCKEE,CA,Able to receive lab results electronically,Yes
60104,ST ANTHONY NORTH HEALTH CAMPUS,WESTMINSTER,CO,Safe surgery checklist use (inpatient),Y
60054,COMMUNITY HOSPITAL,GRAND JUNCTION,CO,Able to receive lab results electronically,No
60043,KEEFE MEMORIAL HOSPITAL,CHEYENNE WELLS,CO,Able to receive lab results electronically,Yes
60016,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,CANON CITY,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60043,KEEFE MEMORIAL HOSPITAL,CHEYENNE WELLS,CO,Nursing care registry,N
60049,YAMPA VALLEY MEDICAL CENTER,STEAMBOAT SPRINGS,CO,Nursing care registry,N
51332,MARK TWAIN MEDICAL CENTER,SAN ANDREAS,CA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60125,CASTLE ROCK ADVENTIST HOSPITAL,CASTLE ROCK,CO,Nursing care registry,Y
60043,KEEFE MEMORIAL HOSPITAL,CHEYENNE WELLS,CO,Patient Safety Culture,N
60016,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,CANON CITY,CO,Safe surgery checklist use (inpatient),Y
60032,ROSE MEDICAL CENTER,DENVER,CO,General Surgery Registry,N
60114,PARKER ADVENTIST HOSPITAL,PARKER,CO,Patient Safety Culture,Y
60118,ST ANTHONY SUMMIT MEDICAL CENTER,FRISCO,CO,General Surgery Registry,N
60030,MCKEE MEDICAL CENTER,LOVELAND,CO,Safe surgery checklist use (outpatient),Yes
51311,ORCHARD HOSPITAL,GRIDLEY,CA,Safe surgery checklist use (inpatient),Y
60116,GOOD SAMARITAN MEDICAL CENTER,LAFAYETTE,CO,Safe surgery checklist use (inpatient),Y
60009,LUTHERAN MEDICAL CENTER,WHEAT RIDGE,CO,Safe surgery checklist use (outpatient),Yes
60044,COLORADO PLAINS MEDICAL CENTER,FORT MORGAN,CO,Safe surgery checklist use (outpatient),Yes
51332,MARK TWAIN MEDICAL CENTER,SAN ANDREAS,CA,Patient Safety Culture,Y
60054,COMMUNITY HOSPITAL,GRAND JUNCTION,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",No
60023,ST MARYS  MEDICAL CENTER,GRAND JUNCTION,CO,Safe surgery checklist use (outpatient),Yes
70031,GRIFFIN HOSPITAL,DERBY,CT,Safe surgery checklist use (inpatient),Y
100087,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
100086,BROWARD HEALTH NORTH,POMPANO BEACH,FL,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
100135,TALLAHASSEE MEMORIAL HOSPITAL,TALLAHASSEE,FL,Nursing care registry,Y
100118,FLORIDA HOSPITAL FLAGLER,PALM COAST,FL,Able to receive lab results electronically,Yes
100132,SOUTH FLORIDA BAPTIST HOSPITAL,PLANT CITY,FL,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
100191,MEDICAL CENTER OF TRINITY,TRINITY,FL,General Surgery Registry,N
100175,DESOTO MEMORIAL HOSPITAL,ARCADIA,FL,Safe surgery checklist use (inpatient),Y
100110,OSCEOLA REGIONAL MEDICAL CENTER,KISSIMMEE,FL,Safe surgery checklist use (outpatient),Yes
100284,WESTCHESTER GENERAL HOSPITAL,MIAMI,FL,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
100110,OSCEOLA REGIONAL MEDICAL CENTER,KISSIMMEE,FL,General Surgery Registry,N
100180,ST PETERSBURG GENERAL HOSPITAL,SAINT PETERSBURG,FL,Safe surgery checklist use (inpatient),Y
70005,WATERBURY HOSPITAL,WATERBURY,CT,Safe surgery checklist use (outpatient),Yes
70022,YALE-NEW HAVEN HOSPITAL,NEW HAVEN,CT,Safe surgery checklist use (outpatient),Yes
60100,"MEDICAL CENTER OF AURORA, THE",AURORA,CO,Safe surgery checklist use (inpatient),Y
70002,ST FRANCIS HOSPITAL & MEDICAL CENTER,HARTFORD,CT,Patient Safety Culture,Y
70003,DAY KIMBALL HOSPITAL,PUTNAM,CT,General Surgery Registry,N
60112,SKY RIDGE MEDICAL CENTER,LONE TREE,CO,General Surgery Registry,Y
70028,ST VINCENT'S MEDICAL CENTER,BRIDGEPORT,CT,General Surgery Registry,N
70031,GRIFFIN HOSPITAL,DERBY,CT,Able to receive lab results electronically,Yes
60100,"MEDICAL CENTER OF AURORA, THE",AURORA,CO,Able to receive lab results electronically,Yes
70004,SHARON HOSPITAL,SHARON,CT,Patient Safety Culture,Y
60107,NATIONAL JEWISH HEALTH,DENVER,CO,Nursing care registry,N
70027,MANCHESTER MEMORIAL HOSPITAL,MANCHESTER,CT,General Surgery Registry,N
61303,EAST MORGAN COUNTY HOSPITAL,BRUSH,CO,Nursing care registry,Y
60114,PARKER ADVENTIST HOSPITAL,PARKER,CO,Safe surgery checklist use (inpatient),Y
61328,PAGOSA SPRINGS MEDICAL CENTER,PAGOSA SPRINGS,CO,Patient Safety Culture,Y
70007,LAWRENCE & MEMORIAL HOSPITAL,NEW LONDON,CT,Able to receive lab results electronically,Yes
70024,WILLIAM W BACKUS HOSPITAL,NORWICH,CT,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
70012,ROCKVILLE GENERAL HOSPITAL,ROCKVILLE,CT,Safe surgery checklist use (outpatient),Yes
60113,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,LITTLETON,CO,Nursing care registry,Y
70024,WILLIAM W BACKUS HOSPITAL,NORWICH,CT,Patient Safety Culture,Y
70017,MIDSTATE MEDICAL CENTER,MERIDEN,CT,Able to receive lab results electronically,Yes
70025,HARTFORD HOSPITAL,HARTFORD,CT,Patient Safety Culture,N
70003,DAY KIMBALL HOSPITAL,PUTNAM,CT,Able to receive lab results electronically,Yes
70004,SHARON HOSPITAL,SHARON,CT,Safe surgery checklist use (outpatient),Yes
60107,NATIONAL JEWISH HEALTH,DENVER,CO,Able to receive lab results electronically,Yes
60100,"MEDICAL CENTER OF AURORA, THE",AURORA,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
60116,GOOD SAMARITAN MEDICAL CENTER,LAFAYETTE,CO,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
