Provider_ID,Hospital_Name,State,Period,AvgSpendPerEpHosp
240064,GRAND ITASCA CLINIC AND HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,75.71428571428571
240064,GRAND ITASCA CLINIC AND HOSPITAL,MN,Complete Episode,14588.0
240064,GRAND ITASCA CLINIC AND HOSPITAL,MN,During Index Hospital Admission,1115.5714285714287
240066,LAKEVIEW MEMORIAL HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,808.2857142857143
240066,LAKEVIEW MEMORIAL HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,69.0
240066,LAKEVIEW MEMORIAL HOSPITAL,MN,Complete Episode,16082.0
240066,LAKEVIEW MEMORIAL HOSPITAL,MN,During Index Hospital Admission,1420.142857142857
240069,OWATONNA HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,761.2857142857143
240069,OWATONNA HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,73.14285714285714
240069,OWATONNA HOSPITAL,MN,Complete Episode,14435.0
240069,OWATONNA HOSPITAL,MN,During Index Hospital Admission,1227.857142857143
240071,DISTRICT ONE HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,829.1428571428571
240071,DISTRICT ONE HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,59.285714285714285
240071,DISTRICT ONE HOSPITAL,MN,Complete Episode,13480.0
240071,DISTRICT ONE HOSPITAL,MN,During Index Hospital Admission,1037.2857142857142
240075,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,MN,1 through 30 days After Discharge from Index Hospital Admission,752.7142857142857
240075,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,MN,1 to 3 days Prior to Index Hospital Admission,67.57142857142857
240075,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,MN,Complete Episode,15850.0
240075,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,MN,During Index Hospital Admission,1443.7142857142858
240076,BUFFALO HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,909.7142857142857
240076,BUFFALO HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,69.0
240076,BUFFALO HOSPITAL,MN,Complete Episode,15661.0
240076,BUFFALO HOSPITAL,MN,During Index Hospital Admission,1258.7142857142858
240078,FAIRVIEW SOUTHDALE HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,1141.7142857142858
240078,FAIRVIEW SOUTHDALE HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,98.42857142857143
240078,FAIRVIEW SOUTHDALE HOSPITAL,MN,Complete Episode,20744.0
240078,FAIRVIEW SOUTHDALE HOSPITAL,MN,During Index Hospital Admission,1723.142857142857
240080,UNIVERSITY OF MINNESOTA  MEDICAL CENTER FAIRVIEW,MN,1 through 30 days After Discharge from Index Hospital Admission,1211.142857142857
240080,UNIVERSITY OF MINNESOTA  MEDICAL CENTER FAIRVIEW,MN,1 to 3 days Prior to Index Hospital Admission,116.28571428571429
240080,UNIVERSITY OF MINNESOTA  MEDICAL CENTER FAIRVIEW,MN,Complete Episode,23544.0
240080,UNIVERSITY OF MINNESOTA  MEDICAL CENTER FAIRVIEW,MN,During Index Hospital Admission,2036.142857142857
240084,ESSENTIA HEALTH VIRGINIA,MN,1 through 30 days After Discharge from Index Hospital Admission,953.7142857142857
240084,ESSENTIA HEALTH VIRGINIA,MN,1 to 3 days Prior to Index Hospital Admission,81.14285714285714
240084,ESSENTIA HEALTH VIRGINIA,MN,Complete Episode,16138.0
240084,ESSENTIA HEALTH VIRGINIA,MN,During Index Hospital Admission,1270.857142857143
240088,RICE MEMORIAL HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,750.7142857142857
240088,RICE MEMORIAL HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,90.28571428571429
240088,RICE MEMORIAL HOSPITAL,MN,Complete Episode,13954.0
240088,RICE MEMORIAL HOSPITAL,MN,During Index Hospital Admission,1152.7142857142858
240093,MAYO CLINIC HEALTH SYSTEM - MANKATO,MN,1 through 30 days After Discharge from Index Hospital Admission,1153.0
240093,MAYO CLINIC HEALTH SYSTEM - MANKATO,MN,1 to 3 days Prior to Index Hospital Admission,120.42857142857143
240093,MAYO CLINIC HEALTH SYSTEM - MANKATO,MN,Complete Episode,19177.0
240093,MAYO CLINIC HEALTH SYSTEM - MANKATO,MN,During Index Hospital Admission,1466.142857142857
240100,SANFORD BEMIDJI MEDICAL CENTER,MN,1 through 30 days After Discharge from Index Hospital Admission,920.4285714285714
240100,SANFORD BEMIDJI MEDICAL CENTER,MN,1 to 3 days Prior to Index Hospital Admission,114.28571428571429
240100,SANFORD BEMIDJI MEDICAL CENTER,MN,Complete Episode,18359.0
240100,SANFORD BEMIDJI MEDICAL CENTER,MN,During Index Hospital Admission,1588.4285714285713
240101,ESSENTIA HEALTH ST MARYS - DETROIT LAKES,MN,1 through 30 days After Discharge from Index Hospital Admission,797.8571428571429
240101,ESSENTIA HEALTH ST MARYS - DETROIT LAKES,MN,1 to 3 days Prior to Index Hospital Admission,71.57142857142857
240101,ESSENTIA HEALTH ST MARYS - DETROIT LAKES,MN,Complete Episode,14299.0
240101,ESSENTIA HEALTH ST MARYS - DETROIT LAKES,MN,During Index Hospital Admission,1173.4285714285713
240104,ST FRANCIS REGIONAL MEDICAL CENTER,MN,1 through 30 days After Discharge from Index Hospital Admission,899.7142857142857
240104,ST FRANCIS REGIONAL MEDICAL CENTER,MN,1 to 3 days Prior to Index Hospital Admission,84.14285714285714
240104,ST FRANCIS REGIONAL MEDICAL CENTER,MN,Complete Episode,15648.0
240104,ST FRANCIS REGIONAL MEDICAL CENTER,MN,During Index Hospital Admission,1251.7142857142858
240106,REGIONS HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,1017.7142857142857
240106,REGIONS HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,130.14285714285714
240106,REGIONS HOSPITAL,MN,Complete Episode,20122.0
240106,REGIONS HOSPITAL,MN,During Index Hospital Admission,1726.7142857142858
240115,MERCY HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,951.4285714285714
240115,MERCY HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,101.71428571428571
240115,MERCY HOSPITAL,MN,Complete Episode,18335.0
240115,MERCY HOSPITAL,MN,During Index Hospital Admission,1566.142857142857
240132,UNITY HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,950.1428571428571
240132,UNITY HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,95.0
240132,UNITY HOSPITAL,MN,Complete Episode,17034.0
240132,UNITY HOSPITAL,MN,During Index Hospital Admission,1388.2857142857142
240141,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,946.4285714285714
240141,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,60.57142857142857
240141,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,MN,Complete Episode,16111.0
240141,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,MN,During Index Hospital Admission,1294.7142857142858
240166,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,MN,1 through 30 days After Discharge from Index Hospital Admission,850.8571428571429
240166,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,MN,1 to 3 days Prior to Index Hospital Admission,61.57142857142857
240166,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,MN,Complete Episode,14949.0
240166,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,MN,During Index Hospital Admission,1222.857142857143
240187,HUTCHINSON HEALTH,MN,1 through 30 days After Discharge from Index Hospital Admission,876.5714285714286
240187,HUTCHINSON HEALTH,MN,1 to 3 days Prior to Index Hospital Admission,53.714285714285715
240187,HUTCHINSON HEALTH,MN,Complete Episode,16521.0
240187,HUTCHINSON HEALTH,MN,During Index Hospital Admission,1429.7142857142858
240207,FAIRVIEW RIDGES HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,926.1428571428571
240207,FAIRVIEW RIDGES HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,82.28571428571429
240207,FAIRVIEW RIDGES HOSPITAL,MN,Complete Episode,17991.0
240207,FAIRVIEW RIDGES HOSPITAL,MN,During Index Hospital Admission,1561.5714285714287
240210,HEALTHEAST ST JOHN'S HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,1067.142857142857
240210,HEALTHEAST ST JOHN'S HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,82.71428571428571
240210,HEALTHEAST ST JOHN'S HOSPITAL,MN,Complete Episode,18798.0
240210,HEALTHEAST ST JOHN'S HOSPITAL,MN,During Index Hospital Admission,1535.4285714285713
240213,HEALTHEAST WOODWINDS HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,850.7142857142857
240213,HEALTHEAST WOODWINDS HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,57.0
240213,HEALTHEAST WOODWINDS HOSPITAL,MN,Complete Episode,17748.0
240213,HEALTHEAST WOODWINDS HOSPITAL,MN,During Index Hospital Admission,1627.857142857143
240214,MAPLE GROVE HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,706.5714285714286
240214,MAPLE GROVE HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,62.714285714285715
240214,MAPLE GROVE HOSPITAL,MN,Complete Episode,15623.0
240214,MAPLE GROVE HOSPITAL,MN,During Index Hospital Admission,1462.4285714285713
250001,UNIVERSITY OF MISSISSIPPI MED CENTER,MS,1 through 30 days After Discharge from Index Hospital Admission,1211.857142857143
250001,UNIVERSITY OF MISSISSIPPI MED CENTER,MS,1 to 3 days Prior to Index Hospital Admission,185.42857142857142
250001,UNIVERSITY OF MISSISSIPPI MED CENTER,MS,Complete Episode,22158.0
250001,UNIVERSITY OF MISSISSIPPI MED CENTER,MS,During Index Hospital Admission,1767.857142857143
250002,TISHOMINGO HEALTH SERVICES INC,MS,1 through 30 days After Discharge from Index Hospital Admission,1109.142857142857
250002,TISHOMINGO HEALTH SERVICES INC,MS,1 to 3 days Prior to Index Hospital Admission,61.142857142857146
250002,TISHOMINGO HEALTH SERVICES INC,MS,Complete Episode,14632.0
250002,TISHOMINGO HEALTH SERVICES INC,MS,During Index Hospital Admission,920.0
250004,NORTH MISSISSIPPI MEDICAL CENTER,MS,1 through 30 days After Discharge from Index Hospital Admission,1222.0
250004,NORTH MISSISSIPPI MEDICAL CENTER,MS,1 to 3 days Prior to Index Hospital Admission,125.42857142857143
250004,NORTH MISSISSIPPI MEDICAL CENTER,MS,Complete Episode,21207.0
250004,NORTH MISSISSIPPI MEDICAL CENTER,MS,During Index Hospital Admission,1682.0
250006,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,MS,1 through 30 days After Discharge from Index Hospital Admission,1068.2857142857142
250006,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,MS,1 to 3 days Prior to Index Hospital Admission,68.0
250006,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,MS,Complete Episode,15522.0
250006,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,MS,During Index Hospital Admission,1081.142857142857
250007,MERIT HEALTH BILOXI,MS,1 through 30 days After Discharge from Index Hospital Admission,1066.2857142857142
250007,MERIT HEALTH BILOXI,MS,1 to 3 days Prior to Index Hospital Admission,74.14285714285714
250007,MERIT HEALTH BILOXI,MS,Complete Episode,18522.0
250007,MERIT HEALTH BILOXI,MS,During Index Hospital Admission,1505.5714285714287
250009,MAGNOLIA REGIONAL HEALTH CENTER,MS,1 through 30 days After Discharge from Index Hospital Admission,1029.0
250009,MAGNOLIA REGIONAL HEALTH CENTER,MS,1 to 3 days Prior to Index Hospital Admission,85.14285714285714
250009,MAGNOLIA REGIONAL HEALTH CENTER,MS,Complete Episode,16883.0
250009,MAGNOLIA REGIONAL HEALTH CENTER,MS,During Index Hospital Admission,1297.7142857142858
250012,ALLIANCE HEALTHCARE SYSTEM,MS,1 through 30 days After Discharge from Index Hospital Admission,919.1428571428571
250012,ALLIANCE HEALTHCARE SYSTEM,MS,1 to 3 days Prior to Index Hospital Admission,39.857142857142854
250012,ALLIANCE HEALTHCARE SYSTEM,MS,Complete Episode,12102.0
250012,ALLIANCE HEALTHCARE SYSTEM,MS,During Index Hospital Admission,769.8571428571429
250017,TRACE REGIONAL HOSP AND SWING BED,MS,1 through 30 days After Discharge from Index Hospital Admission,1348.2857142857142
250017,TRACE REGIONAL HOSP AND SWING BED,MS,1 to 3 days Prior to Index Hospital Admission,32.714285714285715
250017,TRACE REGIONAL HOSP AND SWING BED,MS,Complete Episode,15859.0
250017,TRACE REGIONAL HOSP AND SWING BED,MS,During Index Hospital Admission,884.7142857142857
250019,MEMORIAL HOSPITAL AT GULFPORT,MS,1 through 30 days After Discharge from Index Hospital Admission,1274.2857142857142
250019,MEMORIAL HOSPITAL AT GULFPORT,MS,1 to 3 days Prior to Index Hospital Admission,78.71428571428571
250019,MEMORIAL HOSPITAL AT GULFPORT,MS,Complete Episode,21471.0
250019,MEMORIAL HOSPITAL AT GULFPORT,MS,During Index Hospital Admission,1714.142857142857
250020,WEBSTER GENERAL HOSPITAL/ SWING BED,MS,1 through 30 days After Discharge from Index Hospital Admission,1107.0
250020,WEBSTER GENERAL HOSPITAL/ SWING BED,MS,1 to 3 days Prior to Index Hospital Admission,47.142857142857146
250020,WEBSTER GENERAL HOSPITAL/ SWING BED,MS,Complete Episode,14380.0
250020,WEBSTER GENERAL HOSPITAL/ SWING BED,MS,During Index Hospital Admission,900.4285714285714
250025,MERIT HEALTH GILMORE MEMORIAL,MS,1 through 30 days After Discharge from Index Hospital Admission,1058.0
250025,MERIT HEALTH GILMORE MEMORIAL,MS,1 to 3 days Prior to Index Hospital Admission,74.85714285714286
250025,MERIT HEALTH GILMORE MEMORIAL,MS,Complete Episode,15609.0
250025,MERIT HEALTH GILMORE MEMORIAL,MS,During Index Hospital Admission,1097.142857142857
250027,WINSTON MEDICAL CENTER & SWINGBED,MS,1 through 30 days After Discharge from Index Hospital Admission,1030.2857142857142
250027,WINSTON MEDICAL CENTER & SWINGBED,MS,1 to 3 days Prior to Index Hospital Admission,63.57142857142857
250027,WINSTON MEDICAL CENTER & SWINGBED,MS,Complete Episode,13074.0
250027,WINSTON MEDICAL CENTER & SWINGBED,MS,During Index Hospital Admission,773.8571428571429
250031,MERIT HEALTH RIVER REGION,MS,1 through 30 days After Discharge from Index Hospital Admission,1323.857142857143
250031,MERIT HEALTH RIVER REGION,MS,1 to 3 days Prior to Index Hospital Admission,68.28571428571429
250031,MERIT HEALTH RIVER REGION,MS,Complete Episode,19755.0
250031,MERIT HEALTH RIVER REGION,MS,During Index Hospital Admission,1430.142857142857
250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,MS,1 through 30 days After Discharge from Index Hospital Admission,1196.4285714285713
250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,MS,1 to 3 days Prior to Index Hospital Admission,111.42857142857143
250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,MS,Complete Episode,20135.0
250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,MS,During Index Hospital Admission,1568.7142857142858
250036,GEORGE REGIONAL HEALTH SYSTEM,MS,1 through 30 days After Discharge from Index Hospital Admission,872.1428571428571
250036,GEORGE REGIONAL HEALTH SYSTEM,MS,1 to 3 days Prior to Index Hospital Admission,82.42857142857143
250036,GEORGE REGIONAL HEALTH SYSTEM,MS,Complete Episode,13698.0
250036,GEORGE REGIONAL HEALTH SYSTEM,MS,During Index Hospital Admission,1002.7142857142857
250038,MADISON RIVER OAKS MEDICAL CENTER,MS,1 through 30 days After Discharge from Index Hospital Admission,998.2857142857143
250038,MADISON RIVER OAKS MEDICAL CENTER,MS,1 to 3 days Prior to Index Hospital Admission,78.28571428571429
250038,MADISON RIVER OAKS MEDICAL CENTER,MS,Complete Episode,15458.0
250038,MADISON RIVER OAKS MEDICAL CENTER,MS,During Index Hospital Admission,1131.5714285714287
250040,SINGING RIVER HOSPITAL,MS,1 through 30 days After Discharge from Index Hospital Admission,1100.142857142857
250040,SINGING RIVER HOSPITAL,MS,1 to 3 days Prior to Index Hospital Admission,77.14285714285714
250040,SINGING RIVER HOSPITAL,MS,Complete Episode,18664.0
250040,SINGING RIVER HOSPITAL,MS,During Index Hospital Admission,1489.0
250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,MS,1 through 30 days After Discharge from Index Hospital Admission,1022.4285714285714
250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,MS,1 to 3 days Prior to Index Hospital Admission,78.71428571428571
250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,MS,Complete Episode,16391.0
250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,MS,During Index Hospital Admission,1240.2857142857142
250043,NESHOBA COUNTY GENERAL HOSPITAL,MS,1 through 30 days After Discharge from Index Hospital Admission,866.5714285714286
250043,NESHOBA COUNTY GENERAL HOSPITAL,MS,1 to 3 days Prior to Index Hospital Admission,62.142857142857146
250043,NESHOBA COUNTY GENERAL HOSPITAL,MS,Complete Episode,12071.0
250043,NESHOBA COUNTY GENERAL HOSPITAL,MS,During Index Hospital Admission,795.5714285714286
250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,MS,1 through 30 days After Discharge from Index Hospital Admission,910.7142857142857
250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,MS,1 to 3 days Prior to Index Hospital Admission,70.28571428571429
250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,MS,Complete Episode,14126.0
250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,MS,During Index Hospital Admission,1036.7142857142858
250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,MS,1 through 30 days After Discharge from Index Hospital Admission,1206.857142857143
250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,MS,1 to 3 days Prior to Index Hospital Admission,124.14285714285714
250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,MS,Complete Episode,20605.0
250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,MS,During Index Hospital Admission,1612.2857142857142
250049,BEACHAM MEMORIAL HOSPITAL,MS,1 through 30 days After Discharge from Index Hospital Admission,1084.857142857143
250049,BEACHAM MEMORIAL HOSPITAL,MS,1 to 3 days Prior to Index Hospital Admission,42.285714285714285
250049,BEACHAM MEMORIAL HOSPITAL,MS,Complete Episode,13720.0
250049,BEACHAM MEMORIAL HOSPITAL,MS,During Index Hospital Admission,832.8571428571429
250050,OCH REGIONAL MEDICAL CENTER,MS,1 through 30 days After Discharge from Index Hospital Admission,1245.5714285714287
250050,OCH REGIONAL MEDICAL CENTER,MS,1 to 3 days Prior to Index Hospital Admission,85.14285714285714
250050,OCH REGIONAL MEDICAL CENTER,MS,Complete Episode,19313.0
250050,OCH REGIONAL MEDICAL CENTER,MS,During Index Hospital Admission,1428.0
250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,MS,1 through 30 days After Discharge from Index Hospital Admission,1343.142857142857
250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,MS,1 to 3 days Prior to Index Hospital Admission,81.71428571428571
250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,MS,Complete Episode,20114.0
250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,MS,During Index Hospital Admission,1448.5714285714287
250058,SOUTH CENTRAL REG MED CTR,MS,1 through 30 days After Discharge from Index Hospital Admission,817.2857142857143
250058,SOUTH CENTRAL REG MED CTR,MS,1 to 3 days Prior to Index Hospital Admission,71.28571428571429
250058,SOUTH CENTRAL REG MED CTR,MS,Complete Episode,14418.0
250058,SOUTH CENTRAL REG MED CTR,MS,During Index Hospital Admission,1171.0
250060,JEFFERSON COUNTY HOSPITAL,MS,1 through 30 days After Discharge from Index Hospital Admission,1176.7142857142858
250060,JEFFERSON COUNTY HOSPITAL,MS,1 to 3 days Prior to Index Hospital Admission,18.0
250060,JEFFERSON COUNTY HOSPITAL,MS,Complete Episode,13204.0
250060,JEFFERSON COUNTY HOSPITAL,MS,During Index Hospital Admission,691.7142857142857
250061,YALOBUSHA GENERAL HOSPITAL,MS,1 through 30 days After Discharge from Index Hospital Admission,609.7142857142857
250061,YALOBUSHA GENERAL HOSPITAL,MS,1 to 3 days Prior to Index Hospital Admission,41.42857142857143
250061,YALOBUSHA GENERAL HOSPITAL,MS,Complete Episode,10023.0
